yaw_lk,data
38.98653326788963,2021-04-26 19:19:26.101229
38.98653326788963,2021-04-26 19:19:26.154543
38.98653326788963,2021-04-26 19:19:26.206571
38.98653326788963,2021-04-26 19:19:26.255914
38.98653326788963,2021-04-26 19:19:26.305306
38.98653326788963,2021-04-26 19:19:26.357770
38.98653326788963,2021-04-26 19:19:26.408326
38.98653326788963,2021-04-26 19:19:26.460997
38.98653326788963,2021-04-26 19:19:26.517214
38.98653326788963,2021-04-26 19:19:26.573069
38.98653326788963,2021-04-26 19:19:26.628334
38.98653326788963,2021-04-26 19:19:26.689008
38.98653326788963,2021-04-26 19:19:26.745215
38.98653326788963,2021-04-26 19:19:26.804075
38.98653326788963,2021-04-26 19:19:26.859913
38.98653326788963,2021-04-26 19:19:26.912920
38.98653326788963,2021-04-26 19:19:26.969734
38.98653326788963,2021-04-26 19:19:27.026812
38.98653326788963,2021-04-26 19:19:27.078159
38.98653326788963,2021-04-26 19:19:27.132016
38.98653326788963,2021-04-26 19:19:27.192146
38.98653326788963,2021-04-26 19:19:27.247817
38.98653326788963,2021-04-26 19:19:27.300256
38.98653326788963,2021-04-26 19:19:27.355801
38.98653326788963,2021-04-26 19:19:27.413109
38.98653767446213,2021-04-26 19:19:27.473447
38.98653767446213,2021-04-26 19:19:27.525656
38.98653767446213,2021-04-26 19:19:27.577940
38.98653767446213,2021-04-26 19:19:27.631150
38.98653767446213,2021-04-26 19:19:27.680656
38.98653767446213,2021-04-26 19:19:27.734625
38.986542081035125,2021-04-26 19:19:27.794251
38.986542081035125,2021-04-26 19:19:27.863176
38.986542081035125,2021-04-26 19:19:27.932341
38.986542081035125,2021-04-26 19:19:27.982905
38.986542081035125,2021-04-26 19:19:28.041047
38.986542081035125,2021-04-26 19:19:28.096334
38.986542081035125,2021-04-26 19:19:28.146257
38.986542081035125,2021-04-26 19:19:28.195496
38.986542081035125,2021-04-26 19:19:28.248530
38.986542081035125,2021-04-26 19:19:28.300588
38.986581740196584,2021-04-26 19:19:28.356569
38.98674478358177,2021-04-26 19:19:28.408289
38.986899014456,2021-04-26 19:19:28.464029
38.986899014456,2021-04-26 19:19:28.515105
38.986899014456,2021-04-26 19:19:28.564168
38.986899014456,2021-04-26 19:19:28.617028
38.986899014456,2021-04-26 19:19:28.671263
38.986899014456,2021-04-26 19:19:28.731540
38.986899014456,2021-04-26 19:19:28.789142
38.986899014456,2021-04-26 19:19:28.846628
38.98690342106984,2021-04-26 19:19:28.897636
38.98690342106984,2021-04-26 19:19:28.950900
38.98690342106984,2021-04-26 19:19:29.001474
38.98690342106984,2021-04-26 19:19:29.054839
38.98690342106984,2021-04-26 19:19:29.106190
38.98690342106984,2021-04-26 19:19:29.163387
38.98690342106984,2021-04-26 19:19:29.220834
38.98690342106984,2021-04-26 19:19:29.274988
38.98690342106984,2021-04-26 19:19:29.328626
38.98690342106984,2021-04-26 19:19:29.381932
38.98690342106984,2021-04-26 19:19:29.437722
38.98690342106984,2021-04-26 19:19:29.495897
38.98690782768418,2021-04-26 19:19:29.553673
38.98690782768418,2021-04-26 19:19:29.606945
38.98690782768418,2021-04-26 19:19:29.662524
38.98690782768418,2021-04-26 19:19:29.716249
38.98690782768418,2021-04-26 19:19:29.771977
38.98690782768418,2021-04-26 19:19:29.826566
38.98690782768418,2021-04-26 19:19:29.880783
38.98690782768418,2021-04-26 19:19:29.934728
38.98690342106934,2021-04-26 19:19:29.993728
38.98690342106934,2021-04-26 19:19:30.051457
38.98690342106934,2021-04-26 19:19:30.102697
38.98690342106934,2021-04-26 19:19:30.164809
38.98690342106934,2021-04-26 19:19:30.220483
38.98690342106934,2021-04-26 19:19:30.277375
38.98690342106934,2021-04-26 19:19:30.331777
38.98690342106934,2021-04-26 19:19:30.386457
38.98690342106934,2021-04-26 19:19:30.447548
38.98648919932166,2021-04-26 19:19:30.499678
38.98648919932166,2021-04-26 19:19:30.556310
38.9857312697085,2021-04-26 19:19:30.612648
38.9857312697085,2021-04-26 19:19:30.665880
38.9857312697085,2021-04-26 19:19:30.724782
38.9857048308174,2021-04-26 19:19:30.777592
38.985559417014926,2021-04-26 19:19:30.830989
38.9855726364022,2021-04-26 19:19:30.884375
38.985577042866126,2021-04-26 19:19:30.942329
38.985581449330546,2021-04-26 19:19:30.994663
38.98440932966258,2021-04-26 19:19:31.051777
38.98508790485753,2021-04-26 19:19:31.105177
38.98484995876436,2021-04-26 19:19:31.161423
38.984977743849264,2021-04-26 19:19:31.223975
38.9845415105778,2021-04-26 19:19:31.277078
38.9845415105778,2021-04-26 19:19:31.330927
38.9845415105778,2021-04-26 19:19:31.391067
38.98455472961992,2021-04-26 19:19:31.444786
38.98455472961992,2021-04-26 19:19:31.502147
38.98455032327105,2021-04-26 19:19:31.552614
38.98454151057431,2021-04-26 19:19:31.602772
38.984554729616434,2021-04-26 19:19:31.656374
38.984554729616434,2021-04-26 19:19:31.707644
38.984554729616434,2021-04-26 19:19:31.760002
38.984537104220955,2021-04-26 19:19:31.809809
38.98454591691471,2021-04-26 19:19:31.869077
38.98454591691471,2021-04-26 19:19:31.929251
38.984537104218965,2021-04-26 19:19:31.983653
38.984537104218965,2021-04-26 19:19:32.041470
38.98452829152521,2021-04-26 19:19:32.098500
38.98453710421697,2021-04-26 19:19:32.149074
38.98452829152321,2021-04-26 19:19:32.204185
38.98452829152321,2021-04-26 19:19:32.258638
38.98452829152321,2021-04-26 19:19:32.308373
38.98452829152321,2021-04-26 19:19:32.361931
38.98452829152321,2021-04-26 19:19:32.424746
38.98452829152321,2021-04-26 19:19:32.475725
38.98452829152321,2021-04-26 19:19:32.527847
38.98452829152321,2021-04-26 19:19:32.582954
38.98453269786909,2021-04-26 19:19:32.638496
38.98453269786909,2021-04-26 19:19:32.693010
38.98453269786909,2021-04-26 19:19:32.748086
38.98453269786909,2021-04-26 19:19:32.798252
38.98453269786909,2021-04-26 19:19:32.848658
38.98453269786909,2021-04-26 19:19:32.900727
38.98453269786909,2021-04-26 19:19:32.954290
38.98453269786909,2021-04-26 19:19:33.006244
38.98453710421547,2021-04-26 19:19:33.064250
38.98453710421547,2021-04-26 19:19:33.121047
38.98453710421547,2021-04-26 19:19:33.175490
38.98453710421547,2021-04-26 19:19:33.227530
38.98453710421547,2021-04-26 19:19:33.276086
38.98453710421547,2021-04-26 19:19:33.328939
38.98453710421547,2021-04-26 19:19:33.382118
38.98453710421547,2021-04-26 19:19:33.435067
38.98509230392195,2021-04-26 19:19:33.485777
38.984797074476745,2021-04-26 19:19:33.535281
38.984854357368135,2021-04-26 19:19:33.587427
38.98452387866298,2021-04-26 19:19:33.638965
38.98452387866298,2021-04-26 19:19:33.694786
38.98452387866298,2021-04-26 19:19:33.746717
38.984528285008366,2021-04-26 19:19:33.804697
38.98453269135425,2021-04-26 19:19:33.863878
38.98453269135425,2021-04-26 19:19:33.924874
38.98453269135425,2021-04-26 19:19:33.977707
38.98453269135425,2021-04-26 19:19:34.031405
38.98453269135425,2021-04-26 19:19:34.087344
38.98453269135425,2021-04-26 19:19:34.142207
38.984541504047,2021-04-26 19:19:34.193562
38.984541504047,2021-04-26 19:19:34.245961
38.984541504047,2021-04-26 19:19:34.300320
38.984541504047,2021-04-26 19:19:34.354422
38.984541504047,2021-04-26 19:19:34.408981
38.984541504047,2021-04-26 19:19:34.462312
38.984541504047,2021-04-26 19:19:34.516589
38.98453709769963,2021-04-26 19:19:34.571291
38.984541504046504,2021-04-26 19:19:34.626553
38.98454591039388,2021-04-26 19:19:34.676222
38.98455472308962,2021-04-26 19:19:34.731350
38.98455472308962,2021-04-26 19:19:34.780326
38.984559129438495,2021-04-26 19:19:34.832985
38.984559129438495,2021-04-26 19:19:34.883902
38.984559129438495,2021-04-26 19:19:34.943025
38.984634037377724,2021-04-26 19:19:35.002965
38.984003928207606,2021-04-26 19:19:35.060198
38.98407883508003,2021-04-26 19:19:35.113608
38.98323723271983,2021-04-26 19:19:35.174585
38.98323723271983,2021-04-26 19:19:35.223554
38.98323723271983,2021-04-26 19:19:35.272598
38.98323723271983,2021-04-26 19:19:35.326164
38.98323723271983,2021-04-26 19:19:35.374418
38.98323723271983,2021-04-26 19:19:35.426801
38.983232826519874,2021-04-26 19:19:35.473609
38.983232826519874,2021-04-26 19:19:35.523706
38.983232826519874,2021-04-26 19:19:35.571828
38.98323723271933,2021-04-26 19:19:35.622162
38.98323282651938,2021-04-26 19:19:35.678452
38.98323282651938,2021-04-26 19:19:35.732006
38.98322842031992,2021-04-26 19:19:35.785540
38.98322842031992,2021-04-26 19:19:35.840140
38.98322842031992,2021-04-26 19:19:35.891358
38.98322842031992,2021-04-26 19:19:35.945580
38.98323282651888,2021-04-26 19:19:36.002579
38.98323723271834,2021-04-26 19:19:36.052853
38.98323723271834,2021-04-26 19:19:36.108776
38.983241638918294,2021-04-26 19:19:36.170227
38.983241638918294,2021-04-26 19:19:36.227662
38.983241638918294,2021-04-26 19:19:36.278819
38.983241638918294,2021-04-26 19:19:36.333682
38.983241638918294,2021-04-26 19:19:36.389731
38.983241638918294,2021-04-26 19:19:36.445206
38.983241638918294,2021-04-26 19:19:36.503699
38.983241638918294,2021-04-26 19:19:36.557501
38.983241638918294,2021-04-26 19:19:36.610010
38.983241638918294,2021-04-26 19:19:36.662195
38.98323723271784,2021-04-26 19:19:36.718805
38.9832416389178,2021-04-26 19:19:36.774402
38.98323723271734,2021-04-26 19:19:36.829413
38.98323723271734,2021-04-26 19:19:36.881825
38.98323723271734,2021-04-26 19:19:36.939232
38.98322842031743,2021-04-26 19:19:36.996970
38.98322401411847,2021-04-26 19:19:37.050810
38.98379241371991,2021-04-26 19:19:37.107951
38.98379241371991,2021-04-26 19:19:37.162584
38.98379241371991,2021-04-26 19:19:37.210738
38.98379241371991,2021-04-26 19:19:37.265580
38.98379241371991,2021-04-26 19:19:37.319199
38.98379241371991,2021-04-26 19:19:37.372956
38.98379241371991,2021-04-26 19:19:37.427118
38.98379241371991,2021-04-26 19:19:37.477436
38.98379241371991,2021-04-26 19:19:37.530616
38.98379241371991,2021-04-26 19:19:37.577441
38.98379241371991,2021-04-26 19:19:37.628010
38.98379241371991,2021-04-26 19:19:37.677162
38.98378800745721,2021-04-26 19:19:37.727262
38.983783601195,2021-04-26 19:19:37.781697
38.983783601195,2021-04-26 19:19:37.835647
38.983783601195,2021-04-26 19:19:37.891909
38.983783601195,2021-04-26 19:19:37.953318
38.983783601195,2021-04-26 19:19:38.008684
38.983783601195,2021-04-26 19:19:38.057582
38.983783601195,2021-04-26 19:19:38.108709
38.983783601195,2021-04-26 19:19:38.171639
38.983783601195,2021-04-26 19:19:38.224551
38.983783601195,2021-04-26 19:19:38.274393
38.983783601195,2021-04-26 19:19:38.327937
38.983783601195,2021-04-26 19:19:38.379590
38.983783601195,2021-04-26 19:19:38.431525
38.983783601195,2021-04-26 19:19:38.486730
38.983783601195,2021-04-26 19:19:38.541530
38.983783601195,2021-04-26 19:19:38.598698
38.983783601195,2021-04-26 19:19:38.650134
38.983783601195,2021-04-26 19:19:38.702011
38.983783601195,2021-04-26 19:19:38.757891
38.983783601195,2021-04-26 19:19:38.812655
38.983783601195,2021-04-26 19:19:38.872782
38.983783601195,2021-04-26 19:19:38.929702
38.983783601195,2021-04-26 19:19:38.983851
38.983783601195,2021-04-26 19:19:39.039703
38.983783601195,2021-04-26 19:19:39.095476
38.983783601195,2021-04-26 19:19:39.149277
38.983783601195,2021-04-26 19:19:39.203965
38.983783601195,2021-04-26 19:19:39.258282
38.983783601195,2021-04-26 19:19:39.308846
38.983783601195,2021-04-26 19:19:39.361497
38.983783601195,2021-04-26 19:19:39.413687
38.983783601195,2021-04-26 19:19:39.473204
38.983783601195,2021-04-26 19:19:39.526510
38.983783601195,2021-04-26 19:19:39.580575
38.983783601195,2021-04-26 19:19:39.634593
38.983783601195,2021-04-26 19:19:39.690289
38.98493804176298,2021-04-26 19:19:39.741673
38.98493804176298,2021-04-26 19:19:39.798154
38.98493804176298,2021-04-26 19:19:39.853675
38.98493804176298,2021-04-26 19:19:39.904521
38.984942448155174,2021-04-26 19:19:39.963054
38.984942448155174,2021-04-26 19:19:40.015503
38.984942448155174,2021-04-26 19:19:40.069605
38.984942448155174,2021-04-26 19:19:40.127988
38.984942448155174,2021-04-26 19:19:40.179961
38.984942448155174,2021-04-26 19:19:40.229821
38.984942448155174,2021-04-26 19:19:40.284366
38.984942448155174,2021-04-26 19:19:40.344270
38.984942448155174,2021-04-26 19:19:40.400254
38.984942448155174,2021-04-26 19:19:40.453124
38.984942448155174,2021-04-26 19:19:40.506346
38.984942448155174,2021-04-26 19:19:40.561471
38.984942448155174,2021-04-26 19:19:40.617412
38.984942448155174,2021-04-26 19:19:40.672828
38.984942448155174,2021-04-26 19:19:40.726514
38.984942448155174,2021-04-26 19:19:40.779199
38.984942448155174,2021-04-26 19:19:40.828413
38.984942448155174,2021-04-26 19:19:40.876023
38.984942448155174,2021-04-26 19:19:40.929533
38.984942448155174,2021-04-26 19:19:40.977697
38.984942448155174,2021-04-26 19:19:41.032496
38.984960073725944,2021-04-26 19:19:41.081276
38.984960073725944,2021-04-26 19:19:41.133127
38.984960073725944,2021-04-26 19:19:41.183125
38.984955667331256,2021-04-26 19:19:41.234519
38.984889571418464,2021-04-26 19:19:41.287498
38.98486313309817,2021-04-26 19:19:41.346422
38.98454146708608,2021-04-26 19:19:41.399790
38.98454146708608,2021-04-26 19:19:41.455667
38.98454146708608,2021-04-26 19:19:41.510699
38.98454146708608,2021-04-26 19:19:41.565681
38.98454146708608,2021-04-26 19:19:41.623827
38.98454146708608,2021-04-26 19:19:41.680164
38.98527732709687,2021-04-26 19:19:41.733114
38.98542714573532,2021-04-26 19:19:41.787342
38.985762035743534,2021-04-26 19:19:41.843433
38.984752950603315,2021-04-26 19:19:41.896055
38.984863109885154,2021-04-26 19:19:41.952604
38.985158337594704,2021-04-26 19:19:42.004819
38.98540509695195,2021-04-26 19:19:42.056134
38.98566507720603,2021-04-26 19:19:42.109063
38.98567829662914,2021-04-26 19:19:42.164976
38.98567829662914,2021-04-26 19:19:42.216779
38.98567389015327,2021-04-26 19:19:42.272233
38.98567389015327,2021-04-26 19:19:42.328671
38.986048440559344,2021-04-26 19:19:42.380277
38.985872179851334,2021-04-26 19:19:42.433235
38.985969122802445,2021-04-26 19:19:42.482968
38.98565185417352,2021-04-26 19:19:42.532823
38.98577082894114,2021-04-26 19:19:42.583813
38.98564304083779,2021-04-26 19:19:42.634746
38.98565185378155,2021-04-26 19:19:42.686546
38.985612195525675,2021-04-26 19:19:42.742190
38.985612195525675,2021-04-26 19:19:42.797761
38.985612195525675,2021-04-26 19:19:42.849618
38.985612195525675,2021-04-26 19:19:42.903402
38.985612195525675,2021-04-26 19:19:42.958785
38.985612195525675,2021-04-26 19:19:43.020686
38.98560778905728,2021-04-26 19:19:43.082423
38.98560778905728,2021-04-26 19:19:43.137409
38.98560778905728,2021-04-26 19:19:43.194709
38.98560338258939,2021-04-26 19:19:43.248664
38.98560338258939,2021-04-26 19:19:43.303853
38.98560338258939,2021-04-26 19:19:43.358469
38.98560338258939,2021-04-26 19:19:43.407548
38.98592946117671,2021-04-26 19:19:43.459445
38.98611012785105,2021-04-26 19:19:43.507532
38.98636129975739,2021-04-26 19:19:43.558428
38.98544914327353,2021-04-26 19:19:43.613178
38.985457956173455,2021-04-26 19:19:43.668162
38.985457956173455,2021-04-26 19:19:43.725857
38.985457956173455,2021-04-26 19:19:43.778950
38.985457956173455,2021-04-26 19:19:43.830634
38.985457956173455,2021-04-26 19:19:43.882442
38.985457956173455,2021-04-26 19:19:43.938350
38.985457956173455,2021-04-26 19:19:43.995464
38.985457956173455,2021-04-26 19:19:44.049519
38.985457956173455,2021-04-26 19:19:44.103837
38.985457956173455,2021-04-26 19:19:44.162828
38.985457956173455,2021-04-26 19:19:44.220929
38.985457956173455,2021-04-26 19:19:44.272193
38.98546236262442,2021-04-26 19:19:44.324733
38.98546236262442,2021-04-26 19:19:44.378610
38.98546236262442,2021-04-26 19:19:44.433340
38.98546236262442,2021-04-26 19:19:44.487812
38.98546236262442,2021-04-26 19:19:44.540234
38.98546236262442,2021-04-26 19:19:44.598805
38.98546236262442,2021-04-26 19:19:44.654225
38.98545795617296,2021-04-26 19:19:44.707521
38.98545795617296,2021-04-26 19:19:44.758991
38.98545795617296,2021-04-26 19:19:44.815650
38.98545795617296,2021-04-26 19:19:44.877986
38.98545795617296,2021-04-26 19:19:44.929943
38.98545795617296,2021-04-26 19:19:44.979121
38.98532135619323,2021-04-26 19:19:45.027872
38.985312543322195,2021-04-26 19:19:45.077323
38.98522000819721,2021-04-26 19:19:45.127354
38.98522441462127,2021-04-26 19:19:45.180368
38.98522441462127,2021-04-26 19:19:45.232138
38.98522441462127,2021-04-26 19:19:45.282441
38.98522441462127,2021-04-26 19:19:45.337658
38.98522441462127,2021-04-26 19:19:45.391921
38.98522441462127,2021-04-26 19:19:45.445451
38.98522441462127,2021-04-26 19:19:45.501469
38.98522882104584,2021-04-26 19:19:45.554957
38.98522882104584,2021-04-26 19:19:45.610624
38.9852332274709,2021-04-26 19:19:45.669032
38.9852332274709,2021-04-26 19:19:45.724926
38.9852332274709,2021-04-26 19:19:45.777724
38.98522882104534,2021-04-26 19:19:45.832175
38.98522882104534,2021-04-26 19:19:45.887288
38.98522882104534,2021-04-26 19:19:45.941919
38.98522882104534,2021-04-26 19:19:45.996363
38.98522882104534,2021-04-26 19:19:46.052294
38.98522882104534,2021-04-26 19:19:46.102395
38.98522882104534,2021-04-26 19:19:46.156722
38.98522882104534,2021-04-26 19:19:46.210978
38.98522882104534,2021-04-26 19:19:46.267061
38.9852332274704,2021-04-26 19:19:46.324670
38.9852332274704,2021-04-26 19:19:46.379199
38.98522441461929,2021-04-26 19:19:46.437831
38.98522441461929,2021-04-26 19:19:46.491061
38.98522441461929,2021-04-26 19:19:46.545324
38.98523322746841,2021-04-26 19:19:46.597204
38.98523322746841,2021-04-26 19:19:46.649109
38.98523322746841,2021-04-26 19:19:46.703186
38.98523322746841,2021-04-26 19:19:46.756859
38.98523322746841,2021-04-26 19:19:46.813535
38.98523763389397,2021-04-26 19:19:46.869533
38.98523763389397,2021-04-26 19:19:46.930531
38.98523763389397,2021-04-26 19:19:46.984031
38.98523763389397,2021-04-26 19:19:47.043852
38.98523763389397,2021-04-26 19:19:47.099411
38.98523763389397,2021-04-26 19:19:47.150240
38.98523763389397,2021-04-26 19:19:47.202205
38.98523763389397,2021-04-26 19:19:47.258648
38.98523763389397,2021-04-26 19:19:47.310946
38.98523763389397,2021-04-26 19:19:47.366821
38.98523763389397,2021-04-26 19:19:47.423401
38.98523763389397,2021-04-26 19:19:47.474138
38.98523763389397,2021-04-26 19:19:47.529205
38.98523763389397,2021-04-26 19:19:47.581137
38.98523763389397,2021-04-26 19:19:47.634446
38.98523763389397,2021-04-26 19:19:47.692885
38.98523763389397,2021-04-26 19:19:47.742266
38.98523763389397,2021-04-26 19:19:47.794756
38.98523763389397,2021-04-26 19:19:47.844734
38.98523763389397,2021-04-26 19:19:47.899598
38.98523763389397,2021-04-26 19:19:47.958072
38.985233227467916,2021-04-26 19:19:48.011314
38.985228821042355,2021-04-26 19:19:48.070134
38.985228821042355,2021-04-26 19:19:48.127696
38.985228821042355,2021-04-26 19:19:48.178710
38.985228821042355,2021-04-26 19:19:48.230614
38.985228821042355,2021-04-26 19:19:48.280682
38.985228821042355,2021-04-26 19:19:48.336519
38.98523322746742,2021-04-26 19:19:48.394750
38.98523322746742,2021-04-26 19:19:48.447603
38.98522882104186,2021-04-26 19:19:48.499780
38.98522882104186,2021-04-26 19:19:48.554799
38.98522882104186,2021-04-26 19:19:48.607244
38.98522882104186,2021-04-26 19:19:48.663318
38.98522882104186,2021-04-26 19:19:48.711702
38.98522882104186,2021-04-26 19:19:48.763374
38.98522882104186,2021-04-26 19:19:48.815712
38.98522882104186,2021-04-26 19:19:48.878122
38.98522882104186,2021-04-26 19:19:48.933671
38.98522882104186,2021-04-26 19:19:48.987664
38.98523763389198,2021-04-26 19:19:49.045604
38.98523322746592,2021-04-26 19:19:49.100954
38.98523322746592,2021-04-26 19:19:49.152902
38.98523322746592,2021-04-26 19:19:49.203709
38.98523322746592,2021-04-26 19:19:49.259214
38.98522882104036,2021-04-26 19:19:49.316265
38.98522882104036,2021-04-26 19:19:49.371743
38.98522882104036,2021-04-26 19:19:49.432576
38.98522882104036,2021-04-26 19:19:49.481426
38.98522882104036,2021-04-26 19:19:49.529682
38.98522882104036,2021-04-26 19:19:49.576661
38.98522882104036,2021-04-26 19:19:49.631284
38.98523322746542,2021-04-26 19:19:49.680979
38.98523763389098,2021-04-26 19:19:49.745935
38.98523763389098,2021-04-26 19:19:49.802552
38.98523763389098,2021-04-26 19:19:49.860310
38.98523763389098,2021-04-26 19:19:49.912583
38.985233227464924,2021-04-26 19:19:49.965671
38.985233227464924,2021-04-26 19:19:50.024103
38.985228821039364,2021-04-26 19:19:50.075551
38.985228821039364,2021-04-26 19:19:50.131962
38.98523322746443,2021-04-26 19:19:50.183663
38.985228821038866,2021-04-26 19:19:50.234405
38.985228821038866,2021-04-26 19:19:50.291513
38.985228821038866,2021-04-26 19:19:50.351782
38.985228821038866,2021-04-26 19:19:50.407745
38.985228821038866,2021-04-26 19:19:50.461039
38.985228821038866,2021-04-26 19:19:50.515476
38.985228821038866,2021-04-26 19:19:50.573134
38.98593384904851,2021-04-26 19:19:50.628609
38.98593384904851,2021-04-26 19:19:50.682192
38.98593384904851,2021-04-26 19:19:50.732951
38.98593384904851,2021-04-26 19:19:50.786862
38.987154450863756,2021-04-26 19:19:50.842816
38.987154450863756,2021-04-26 19:19:50.901733
38.987154450863756,2021-04-26 19:19:50.957819
38.986317188748764,2021-04-26 19:19:51.008715
38.986312782200685,2021-04-26 19:19:51.068943
38.986312782200685,2021-04-26 19:19:51.127590
38.986312782200685,2021-04-26 19:19:51.183603
38.986312782200685,2021-04-26 19:19:51.239491
38.986312782200685,2021-04-26 19:19:51.294347
38.986312782200685,2021-04-26 19:19:51.344234
38.986312782200685,2021-04-26 19:19:51.398830
38.986312782200685,2021-04-26 19:19:51.448277
38.986312782200685,2021-04-26 19:19:51.502642
38.986312782200685,2021-04-26 19:19:51.558334
38.986312782200685,2021-04-26 19:19:51.607264
38.986312782200685,2021-04-26 19:19:51.658577
38.98631718874826,2021-04-26 19:19:51.707949
38.98631718874826,2021-04-26 19:19:51.759226
38.98631718874826,2021-04-26 19:19:51.809615
38.98631718874826,2021-04-26 19:19:51.860625
38.98631718874826,2021-04-26 19:19:51.909782
38.98632159529634,2021-04-26 19:19:51.963133
38.98632159529634,2021-04-26 19:19:52.020127
38.986326001844915,2021-04-26 19:19:52.075401
38.986326001844915,2021-04-26 19:19:52.126146
38.986326001844915,2021-04-26 19:19:52.177153
38.986326001844915,2021-04-26 19:19:52.225927
38.986326001844915,2021-04-26 19:19:52.276009
38.98633481494306,2021-04-26 19:19:52.332104
38.986330408392995,2021-04-26 19:19:52.384489
38.986334814942566,2021-04-26 19:19:52.443261
38.9863304083925,2021-04-26 19:19:52.501760
38.98638328698734,2021-04-26 19:19:52.560377
38.986273123098655,2021-04-26 19:19:52.613421
38.98634362778819,2021-04-26 19:19:52.669367
38.98626430986902,2021-04-26 19:19:52.728204
38.986259903326925,2021-04-26 19:19:52.777752
38.986259903326925,2021-04-26 19:19:52.833968
38.986255496785326,2021-04-26 19:19:52.884821
38.986251090244224,2021-04-26 19:19:52.944644
38.986251090244224,2021-04-26 19:19:53.005122
38.986251090244224,2021-04-26 19:19:53.061272
38.986251090244224,2021-04-26 19:19:53.113481
38.986251090244224,2021-04-26 19:19:53.171176
38.986251090244224,2021-04-26 19:19:53.224330
38.986251090244224,2021-04-26 19:19:53.279091
38.986251090244224,2021-04-26 19:19:53.333853
38.986251090244224,2021-04-26 19:19:53.387209
38.986251090244224,2021-04-26 19:19:53.440384
38.986251090244224,2021-04-26 19:19:53.494887
38.986251090244224,2021-04-26 19:19:53.549928
38.98624668370362,2021-04-26 19:19:53.603723
38.98624668370362,2021-04-26 19:19:53.658541
38.98624668370362,2021-04-26 19:19:53.708381
38.98624668370362,2021-04-26 19:19:53.761088
38.98624668370362,2021-04-26 19:19:53.815124
38.98622024446298,2021-04-26 19:19:53.873413
38.98611889410924,2021-04-26 19:19:53.926046
38.98611889410924,2021-04-26 19:19:53.980806
38.98611889410924,2021-04-26 19:19:54.034533
38.9861233006349,2021-04-26 19:19:54.090046
38.9859514461146,2021-04-26 19:19:54.147428
38.98596025912807,2021-04-26 19:19:54.199148
38.98585450294247,2021-04-26 19:19:54.253733
38.98585009644669,2021-04-26 19:19:54.306460
38.98585009644669,2021-04-26 19:19:54.360038
38.98585009644669,2021-04-26 19:19:54.419137
38.98726458143215,2021-04-26 19:19:54.477241
38.98726458143215,2021-04-26 19:19:54.535000
38.98726458143215,2021-04-26 19:19:54.592522
38.98726458143215,2021-04-26 19:19:54.646655
38.98726017477699,2021-04-26 19:19:54.702664
38.98725576812233,2021-04-26 19:19:54.757320
38.987260174776495,2021-04-26 19:19:54.811457
38.987260174776495,2021-04-26 19:19:54.880340
38.987260174776495,2021-04-26 19:19:54.930982
38.987260174776495,2021-04-26 19:19:54.985495
38.987260174776495,2021-04-26 19:19:55.046583
38.987260174776495,2021-04-26 19:19:55.103292
38.987260174776495,2021-04-26 19:19:55.157693
