yaw_lk,tempo
53.8964601605805,0.0
53.8700643360774,0.019512
53.870046069589655,0.088539
53.85406898706034,0.143851
53.836130535216526,0.20560900000000001
53.823534598099926,0.257946
53.80845342786737,0.31552800000000003
53.80249928155639,0.371078
53.79500117120323,0.432738
53.78861072860443,0.487868
53.784902158754846,0.539814
53.77648854106689,0.599036
53.779643154143876,0.655965
53.781667330979715,0.708546
53.78267033923411,0.764234
53.782682497136655,0.822129
53.78238462845692,0.875299
53.782390707375896,0.9352830000000001
53.79439657371874,0.9887560000000001
53.79781368920567,1.04089
53.79848864278725,1.0970820000000001
53.7994919647529,1.1521020000000002
53.799145356155314,1.206004
53.79853727481403,1.255683
53.797096138324264,1.3085440000000002
53.798306174101214,1.3609980000000002
53.7985615642808,1.4090390000000002
53.79892640912648,1.463907
53.82321915984584,1.520076
53.848112982726576,1.573491
53.83705408817615,1.632638
53.83706017327432,1.687127
53.81352909601624,1.741021
53.84220171430674,1.803062
53.80412361461074,1.855844
53.784924710276414,1.911824
53.784322868874426,1.962961
53.80004351988658,2.012578
53.80230562024074,2.059069
53.81064898631954,2.1064760000000002
53.811147719638505,2.1642360000000003
53.81094700802795,2.215583
53.814687528636355,2.2696110000000003
53.816116932613276,2.3241440000000004
53.80698066963395,2.3795080000000004
53.79588765061569,2.4336580000000003
53.7842253567208,2.483798
53.78457186696175,2.536201
53.795490049456085,2.587656
53.80448296144149,2.638699
53.80523705711378,2.687363
53.805565458218865,2.738557
53.804136296538694,2.790482
53.80138143251798,2.8438499999999998
53.80067602884432,2.8976789999999997
53.799137539279606,2.9547859999999995
53.79805515464939,3.0067109999999992
53.79587218687137,3.057775999999999
53.794102777826595,3.1132369999999994
53.790667440271726,3.1717249999999995
53.79671689616626,3.2318779999999996
53.800316575212044,3.288235
53.79466737656992,3.3433149999999996
53.78824049177976,3.4019059999999994
53.790344026756316,3.4587799999999995
53.793122503863636,3.5251379999999997
53.798667584850904,3.582384
53.80271737061881,3.6406189999999996
53.79722603153171,3.699235
53.800758858083846,3.754256
53.79931766208308,3.8119639999999997
53.79602185065765,3.8700229999999998
53.79771221864025,3.9233149999999997
53.798198670754495,3.9800189999999995
53.79934792426614,4.033764
53.79905604412332,4.089938999999999
53.797663540163484,4.145595999999999
53.79517047533381,4.201226999999999
53.792744410042054,4.253054
53.789856367327076,4.306266
53.79658058575407,4.357051
53.80052684551971,4.406282
53.800417388067636,4.452457
53.7827461264789,4.502668
53.7984967114233,4.55373
53.81007444056946,4.608925999999999
53.80011204478883,4.658796
53.80283629814758,4.710881
53.80236804339193,4.765102
53.81969939974271,4.820768999999999
53.79855441693275,4.877375
53.807791071048705,4.931821
53.84161799048424,4.983873
53.805980634826476,5.033953
53.80276955742314,5.087472
53.78967668419801,5.141227
53.80265085615937,5.1933359999999995
53.79495812597398,5.247819
53.82011249312612,5.302371
53.79968516364569,5.357809
53.79857236362569,5.413112
53.80142423474188,5.466241
53.80142423474188,5.524978
53.801880315066136,5.580845
53.80188639618868,5.630931
53.80723778462869,5.683389
53.80554706422123,5.736261
53.80553490114726,5.788377
53.80402668031579,5.846049
53.805364580646476,5.900848
53.81667620107562,5.95984
53.82098890265288,6.0166949999999995
53.797355350736055,6.070244
53.79501431546564,6.121745
53.79413874557119,6.178802
53.800486523987615,6.232632
53.797154155166275,6.284637999999999
53.797148074577926,6.336357
53.8097713745683,6.387187
53.80102543778754,6.438976
53.860254630197936,6.490308000000001
53.860254630197936,6.543640000000001
53.81183290153214,6.601464000000001
53.811656516355754,6.657812000000001
53.798026244472034,6.712599000000001
53.84468335522302,6.766192000000001
53.81057154670545,6.821392000000001
53.8475324981406,6.874241000000001
53.82757557776419,6.928775000000002
53.8432419468407,6.978120000000001
53.828094396700806,7.027960000000001
53.83970283177171,7.083007000000001
53.84165624438395,7.136267000000001
53.885983888346,7.188168000000001
53.85054861112631,7.244907000000001
53.85053035125603,7.300183000000001
53.84948953900356,7.359255000000001
53.82315932391728,7.413452000000001
53.85271918484245,7.465898000000001
53.85103312219617,7.523423000000001
53.848488890714115,7.578268000000001
53.84449013207863,7.629585000000001
53.84449013207863,7.679811000000002
53.83721134945896,7.733390000000002
53.8425784217167,7.785783000000002
53.85196869163956,7.836948000000002
53.853916462497914,7.8830180000000025
53.80442303228183,7.930718000000002
53.835766619104156,7.978130000000002
53.83440967466468,8.028937000000003
53.833265732401806,8.081915000000002
53.829079479460376,8.135727000000003
53.82843455459863,8.187999000000003
53.827260318683166,8.234822000000003
53.82603743645343,8.281708000000004
53.82388983635408,8.330969000000003
53.828324788214374,8.382097000000003
53.84195319799148,8.432638000000004
53.840413528060665,8.485596000000005
53.84468553352859,8.536595000000004
53.84675476017715,8.588399000000004
53.84769812034197,8.639033000000005
53.85656586124562,8.693034000000004
53.87214327100841,8.746545000000005
53.90435442076423,8.795933000000005
53.90919202852633,8.850612000000005
53.86687439494545,8.905551000000004
53.86688048341414,8.959588000000004
53.82390197803712,9.011958000000003
53.864881185814816,9.062228000000003
53.863809654975256,9.113221000000003
53.86161184282729,9.164442000000003
53.862372827062174,9.214731000000002
53.858604379889236,9.270931000000003
53.853265612613896,9.324548000000002
53.84429956395674,9.376799000000002
53.84701996890297,9.428417000000001
53.84757381534046,9.476970000000001
53.84982574160001,9.529617000000002
53.849551847222656,9.579330000000002
53.849436203518195,9.632180000000002
53.84756156222964,9.683482000000001
53.84809106909451,9.739009000000001
53.85249149700102,9.791455000000001
53.846009009180435,9.844982000000002
53.851559541793144,9.895063000000002
53.85416466552315,9.945973000000002
53.84411497546162,9.997353000000002
53.84731007098866,10.054015000000001
53.8470848794657,10.105858000000001
53.851424362827856,10.160766
53.851400015938225,10.209561
53.85049309470948,10.263498
53.85551455385697,10.310647
53.84930562544839,10.357755
53.849676900907184,10.407084
53.849080421467406,10.458433
53.84842308405992,10.513677999999999
53.84724841210634,10.562147999999999
53.84575728075631,10.611486999999999
53.84284813362313,10.659680999999999
53.84018865953884,10.709888999999999
53.83678080616231,10.763456999999999
53.84489828590716,10.816303
53.85492798882139,10.870235
53.854763636624156,10.927026999999999
53.861325530251214,10.982867999999998
53.85789198763522,11.030661999999998
53.84477961294476,11.077225999999998
53.85356775559535,11.127820999999997
53.854858192105695,11.176707999999998
53.85700694212172,11.229794999999998
53.88013279767333,11.282574999999998
53.86442677209223,11.334528999999998
53.87892884554365,11.380754999999999
53.87690702158975,11.428792999999999
53.88283829458407,11.476140999999998
53.88326461369854,11.529824999999999
53.88588954215726,11.580046999999999
53.89747998809805,11.631331999999999
53.907422014571544,11.683599
53.911650592461235,11.735959
53.91422815550836,11.788711999999999
53.912363446282605,11.839830999999998
53.91247313126683,11.896643
53.91503245277236,11.952411
53.91658640030874,12.001465
53.920297699624896,12.049823
53.92012095892108,12.100264
53.92138251774072,12.153694999999999
53.92079743329499,12.201445999999999
53.92041347579374,12.25035
53.91705539521092,12.301012
53.92533123808684,12.356642
53.91528045783018,12.412935000000001
53.916736909475574,12.466269
53.916029993346754,12.526037
53.91295251089474,12.579156000000001
53.90888802845876,12.628671
53.90756580027971,12.682877000000001
53.9083396199114,12.736054000000001
53.905226017486974,12.789240000000001
53.90084529176692,12.838302
53.894966214199535,12.894385
53.89131122788401,12.951776
53.88731538051649,13.013895
53.88557341769381,13.066603
53.880792310659295,13.121555
53.874391676716684,13.173619
53.85832805488563,13.22788
53.862010994030555,13.281607000000001
53.901521588304014,13.329813000000001
53.901533773073616,13.382116000000002
53.868269344543414,13.434698000000001
53.83961626887616,13.487188000000002
53.83961626887616,13.536382000000001
53.83961626887616,13.588029000000002
53.90760830633956,13.642283000000003
53.87362114642601,13.697238000000002
53.847553147370036,13.754259000000003
53.88351091827511,13.805457000000002
53.88631856920525,13.862590000000003
53.95712865715076,13.914551000000003
53.90711956347891,13.965816000000004
53.859374678123345,14.022621000000004
53.91444938546124,14.075164000000004
53.95406547833582,14.128151000000004
53.95406547833582,14.174559000000004
53.86851209466029,14.223733000000005
53.87175125848253,14.274451000000004
53.902318138469056,14.326930000000004
53.902318138469056,14.383028000000005
53.942315235747685,14.433573000000004
53.88505834980895,14.485313000000005
53.8375279005719,14.537992000000004
53.885198979127885,14.588233000000004
53.941073592055865,14.637865000000005
53.94085410526553,14.689444000000005
53.827660350595394,14.739833000000004
53.83140203298603,14.793171000000005
53.980812016113425,14.847108000000004
54.02111141201982,14.899289000000003
53.89987873163995,14.955533000000003
53.71277511252576,15.008948000000002
53.399897420400755,15.059131000000002
53.00261038247045,15.111594000000002
52.507711831524645,15.166735000000003
52.504257751631215,15.214239000000003
51.92915567435021,15.261651000000002
51.66983154195319,15.309069000000003
51.530071123180754,15.362698000000004
51.56845937671321,15.419199000000004
51.567987253366866,15.472724000000005
51.95798088164951,15.528887000000005
52.22759700468243,15.584574000000005
52.35256741716583,15.630854000000005
52.19313142987831,15.681895000000004
51.88099416214123,15.728350000000004
51.65032166013428,15.784384000000005
51.58350648234111,15.835012000000004
51.52820528978366,15.885734000000005
51.58999352151825,15.934663000000004
51.58999352151825,15.980194000000004
51.65531952808084,16.033611000000004
51.785097726602224,16.086613000000003
51.785097726602224,16.135868000000002
52.027214083058944,16.183358000000002
52.380252028556406,16.234323000000003
53.05048712596363,16.282620000000005
53.503253740229844,16.331627000000005
53.96826620681366,16.380904000000005
54.324020155273715,16.433542000000006
54.48527248560929,16.484748000000007
54.53181125018695,16.535200000000007
54.49345501042617,16.584730000000008
54.44809799966852,16.637794000000007
54.327728720157396,16.690760000000008
54.404639211221394,16.745791000000008
54.601052444213565,16.803425000000008
54.79740334262451,16.860850000000006
54.91568956688095,16.914720000000006
54.915683359866705,16.967066000000006
54.946488768091875,17.018846000000007
54.88080035802378,17.072734000000008
54.75989010224368,17.124377000000006
54.58888304436032,17.177802000000007
54.43114505302403,17.235073000000007
54.43115120527115,17.287608000000006
54.534619708979626,17.338320000000007
54.67746291612118,17.384666000000006
54.678346668697884,17.436755000000005
54.665726725133084,17.486332000000004
54.5263400460342,17.538424000000003
53.721814972345626,17.586523000000003
53.721814972345626,17.637533000000005
53.22899339090376,17.691196000000005
52.79875673879772,17.749618000000005
52.2843374283046,17.804772000000007
51.77072248163477,17.856530000000006
51.22058950703999,17.908104000000005
50.64342462957204,17.964176000000005
50.094068578891466,18.014774000000006
49.591896966531344,18.067303000000006
49.08589746804109,18.121152000000006
48.650628076950674,18.172952000000006
47.954590027100295,18.229226000000004
47.954552085597946,18.274627000000002
47.40199958369205,18.324248
46.918874616644224,18.378
46.99713319691199,18.431689
47.10934378195109,18.487613999999997
47.10933845727302,18.538902999999998
47.16957120880892,18.592727999999997
47.38280396982422,18.648006999999996
47.527726147222154,18.700478999999998
47.92957614026448,18.757039999999996
48.43959607228095,18.813249999999996
48.43959607228095,18.866517999999996
49.38011929860843,18.920772999999997
49.72892510684575,18.975910999999996
49.94966376185651,19.034662999999995
50.08973957063963,19.084814999999995
50.2449508664758,19.138418999999995
50.551474052835026,19.191020999999996
50.77031011876018,19.249403999999995
51.05896663772108,19.301120999999995
51.24691393120644,19.351378999999994
51.24691393120644,19.401927999999995
51.41881898668631,19.456171999999995
51.511290054767315,19.508502999999994
51.62801977462816,19.562264999999993
51.62801977462816,19.61747099999999
51.65440168713099,19.676526999999993
51.60357843966661,19.73131499999999
51.44649926904864,19.78266099999999
51.17131501844637,19.83658899999999
50.978917083459145,19.88777999999999
50.954122988925846,19.943359999999988
51.072412143212496,19.99829899999999
51.31946856398719,20.05041099999999
51.68059280380429,20.10521299999999
51.68058112108926,20.157191999999988
51.870974284819546,20.211448999999988
51.54282325426403,20.265421999999987
51.28491572190791,20.323067999999985
50.9744305669224,20.380304999999986
50.717586814634394,20.431133999999986
50.717563884591165,20.480496999999986
50.73425694851441,20.535200999999986
50.79898106488108,20.586037999999988
50.95938723508435,20.638196999999987
50.95938723508435,20.690334999999987
51.07628896885841,20.742240999999986
51.16720302668826,20.799938999999984
51.15623204956722,20.854778999999983
51.06185099400431,20.906271999999984
51.066098760833235,20.952393999999984
51.066098760833235,21.001860999999984
51.19794055634002,21.053898999999983
51.13330195273235,21.106840999999985
51.036639843904474,21.161814999999986
50.968847576895385,21.215230999999985
50.82772255665305,21.271337999999986
50.548385403663666,21.323195999999985
50.26145343035667,21.375222999999984
50.109073176205996,21.425395999999985
50.043419198493034,21.475766999999983
50.043560606266645,21.527441999999983
50.03023995635212,21.579272999999983
50.080403876284485,21.630451999999984
50.20369503622704,21.684287999999984
50.267135125757136,21.739279999999983
50.57166873157182,21.789358999999983
51.043914704072655,21.838878999999984
51.53971920371141,21.892648999999984
52.18574827681945,21.944531999999985
52.8210825820125,22.000060999999985
52.8210825820125,22.053809999999984
53.135428967839246,22.109803999999983
53.13562115327388,22.162709999999983
52.61794979534265,22.214455999999984
51.94147356972606,22.264727999999984
51.32387835543451,22.313241999999985
50.7303334717977,22.367839999999983
50.2120243904993,22.420031999999985
49.75284171121571,22.474294999999984
49.244890759378215,22.537911999999984
48.99139592477734,22.585661999999985
48.16580793100148,22.638837999999986
48.16580793100148,22.690016999999987
48.16580793100148,22.743097999999986
47.23322473893103,22.797913999999984
46.913032061460896,22.849284999999984
46.72841529021118,22.897320999999984
46.713917236557705,22.949071999999983
46.713917236557705,23.001505999999985
46.98723031659889,23.058022999999984
46.98964676509811,23.110820999999984
47.0081508080363,23.164845999999983
47.04286220773394,23.218432999999983
47.040049428090306,23.276197999999983
47.167829184752776,23.330511999999985
47.432676938008,23.380214999999986
47.85116870607259,23.431530999999985
48.2388788284927,23.483111999999984
48.63047731156788,23.531032999999983
48.87715962033183,23.580001999999983
48.87770102043794,23.629721999999983
48.98548503136422,23.684666999999983
48.81245099881664,23.731290999999985
48.76020333273785,23.777996999999985
48.773314647720916,23.830155999999985
48.96309669909697,23.880817999999984
49.25739460901186,23.933537999999984
49.6556244675904,23.983364999999985
50.05688305949645,24.033624999999986
50.27839852688394,24.089251999999988
50.278523550028424,24.13953199999999
50.33813700670248,24.194267999999987
50.21396099937699,24.248363999999988
50.020224838678914,24.302375999999988
49.823787402876604,24.353207999999988
49.823787402876604,24.405525999999988
50.03152730421494,24.45836099999999
50.32326704280639,24.50933899999999
50.53545001645784,24.55942999999999
50.535467152230545,24.610810999999988
50.92165048083505,24.66371499999999
51.501818269883834,24.71422199999999
51.49432062743099,24.76724899999999
51.49450105684038,24.825641999999988
50.88971119807841,24.88097499999999
50.889716950044104,24.932721999999988
49.74370667967047,24.987434999999987
49.20084371139041,25.03678599999999
48.844907024994974,25.09465799999999
48.584621246344575,25.14633399999999
48.605038367586836,25.19894699999999
48.52995551130318,25.25454099999999
48.60708357034502,25.30292899999999
48.42772210462857,25.35850999999999
48.387276995733814,25.41164099999999
48.137327255556066,25.46429199999999
48.148682349276946,25.51554299999999
47.9550886583668,25.56911299999999
48.05079438306216,25.62215199999999
47.98795669012189,25.67785699999999
47.987897026276,25.73572599999999
48.134854319980555,25.78921299999999
48.19387383536855,25.84138399999999
48.19387383536855,25.89351999999999
48.35935071201546,25.94420299999999
48.46952814712628,25.99360299999999
48.50488585096806,26.04239999999999
48.39954675809284,26.09825399999999
48.08311620896537,26.15298799999999
47.666429129106795,26.20890899999999
47.21702416317625,26.25854499999999
47.04233842246839,26.31164799999999
46.874557187284,26.359170999999993
46.93108834744797,26.406731999999995
46.65904551592547,26.455696999999994
46.65904551592547,26.510797999999994
46.40701148710715,26.562620999999993
46.32767640311119,26.613028999999994
45.859354960956125,26.658751999999993
45.859354960956125,26.709669999999992
46.00546966149893,26.763730999999993
46.00546966149893,26.81094299999999
46.06761897761066,26.85888799999999
46.06761897761066,26.910312999999988
45.85111987172257,26.96470999999999
45.53566332122708,27.01870699999999
45.00706555129985,27.07219799999999
44.60872319064147,27.122205999999988
44.09516139262421,27.17431099999999
43.92005884167036,27.228010999999988
43.135611094747034,27.28432899999999
42.69587198935644,27.33672699999999
42.69540147074762,27.38711499999999
42.51306183532287,27.441715999999992
42.51306423790748,27.492607999999993
42.18906127030657,27.544878999999995
41.61939144613349,27.598961999999993
41.24896006444206,27.656014999999993
40.86324879394653,27.712260999999994
40.5242089401406,27.764704999999996
40.17354474335882,27.813333999999994
39.70570568456327,27.867530999999993
39.13931541832336,27.923793999999994
38.66403119448728,27.977040999999993
38.21412508198727,28.030552999999994
38.21412292235292,28.078002999999995
37.433542568259824,28.133904999999995
37.11590563009669,28.187150999999997
36.73752506139523,28.238474999999998
36.287061273327616,28.288680999999997
36.28705922259942,28.341057999999997
35.391159695762155,28.394899999999996
35.0539113084884,28.453695999999997
35.05391328952632,28.502405999999997
34.72887843646549,28.550055999999998
34.39090487171636,28.598843
33.91641171438714,28.653983
33.89977046284406,28.707854
33.985631443567875,28.759563
34.149366224052265,28.810699
34.149366224052265,28.858595
34.36328224255984,28.910773000000002
34.38594935627145,28.965759000000002
34.434529630384716,29.022636000000002
34.43480791327007,29.073100000000004
34.43482931981886,29.120628000000004
34.44427350580706,29.171286000000002
34.53271853409854,29.225636
34.58894364650311,29.279775
34.63467331883849,29.328399
34.63467331883849,29.380161
34.75770420184364,29.429889000000003
34.757356521086685,29.484191000000003
34.6243257655624,29.53826
