X,Y,Altura,Orientacao,Tempo
-0.015023627318441868,-0.04296926036477089,10.059306144714355,-2.1953886282289075,1645143992.0535083
-0.01448667049407959,-0.04330355301499367,10.060389518737793,-2.2208207143352694,1645143992.1540236
-0.01436897274106741,-0.04428745061159134,10.050458908081055,-2.3379888111710074,1645143992.2545877
-0.014099647291004658,-0.04434105381369591,10.017402648925781,-3.173549936106596,1645143992.3556485
-0.01393294706940651,-0.043628938496112823,9.989021301269531,-4.486564590702697,1645143992.4560964
-0.01375058013945818,-0.04251701012253761,9.961828231811523,-8.017076470144964,1645143992.5565374
-0.014042985625565052,-0.04128170758485794,9.915589332580566,-11.787519586585441,1645143992.6573231
-0.01585042104125023,-0.0417892225086689,9.868608474731445,-17.248971391961746,1645143992.7582006
-0.016940874978899956,-0.04109249636530876,9.832682609558105,-21.028661464177137,1645143992.8588006
-0.01780894212424755,-0.039885565638542175,9.79715633392334,-26.01158843330597,1645143992.959927
-0.018073059618473053,-0.03905864804983139,9.779764175415039,-27.046249067614486,1645143993.0620494
-0.018546950072050095,-0.03580651804804802,9.723587989807129,-33.85371539153595,1645143993.1624668
-0.018902113661170006,-0.03573521226644516,9.684850692749023,-39.51097422720736,1645143993.2627878
-0.018692640587687492,-0.034818440675735474,9.62265396118164,-46.08217202925452,1645143993.363185
-0.01946345530450344,-0.03408096730709076,9.547874450683594,-52.909678450132,1645143993.4635646
-0.02061203122138977,-0.0334458127617836,9.457098960876465,-59.393741036864654,1645143993.5639703
-0.02101259119808674,-0.03317432850599289,9.313940048217773,-65.71569975746955,1645143993.6647692
-0.0201947633177042,-0.03303570672869682,9.194119453430176,-72.18317708069503,1645143993.7655113
-0.01973385363817215,-0.03279433771967888,9.1596040725708,-73.31635363455497,1645143993.8659804
-0.020317837595939636,-0.033855609595775604,9.070188522338867,-76.57111936686489,1645143993.966523
-0.02046899124979973,-0.03462247923016548,8.984806060791016,-79.51342020303504,1645143994.067015
-0.01907217502593994,-0.03455044701695442,8.85879898071289,-82.5010431179022,1645143994.1674905
-0.01752728782594204,-0.03409698233008385,8.783440589904785,-84.4865525637306,1645143994.267892
-0.015979411080479622,-0.0338587686419487,8.660758972167969,-86.49127039702351,1645143994.3682604
-0.017268167808651924,-0.03552556037902832,8.49365234375,-88.13023517387408,1645143994.4687302
-0.017268167808651924,-0.03552556037902832,8.49365234375,-88.41255432555437,1645143994.569167
-0.018191903829574585,-0.036281511187553406,8.423460960388184,-89.18115196745381,1645143994.6698194
-0.020221801474690437,-0.03731604292988777,8.377941131591797,-89.67843449909113,1645143994.7705765
-0.02491767518222332,-0.0395335853099823,8.193952560424805,-90.92152038557582,1645143994.871065
-0.029634803533554077,-0.040555261075496674,8.11264705657959,-91.5922781517624,1645143994.9714634
-0.03402441367506981,-0.041251834481954575,7.999688625335693,-92.02219370462461,1645143995.0718174
-0.03402441367506981,-0.041251834481954575,7.999688625335693,-92.1162182359663,1645143995.1731358
-0.035923849791288376,-0.04127931967377663,7.9681901931762695,-92.1162182359663,1645143995.2739632
-0.04340064525604248,-0.04084663838148117,7.886463642120361,-92.4464789390789,1645143995.3745122
-0.051096148788928986,-0.03974149748682976,7.772593021392822,-92.79220374182056,1645143995.4750297
-0.06115960329771042,-0.03754608705639839,7.662454605102539,-92.97144980009033,1645143995.5758288
-0.0674944519996643,-0.035722918808460236,7.588046073913574,-93.06944111558329,1645143995.6768126
-0.07312486320734024,-0.03294491767883301,7.47770357131958,-93.17203503799625,1645143995.7777941
-0.07401178777217865,-0.032041653990745544,7.442300319671631,-93.21145901403882,1645143995.8784492
-0.07529205828905106,-0.03009689599275589,7.367122650146484,-93.23807050266518,1645143995.9791992
-0.08150898665189743,-0.027020134031772614,7.258232116699219,-93.26836748905029,1645143996.0795918
-0.08725801855325699,-0.02324242703616619,7.11503267288208,-93.2802101447638,1645143996.1799526
-0.09544053673744202,-0.019999274984002113,7.00868034362793,-93.26062174037567,1645143996.2803273
-0.09911235421895981,-0.017897291108965874,6.936244487762451,-93.23628297152648,1645143996.3808172
-0.10479409992694855,-0.014200550504028797,6.830321788787842,-93.17739386652138,1645143996.4812286
-0.10623667389154434,-0.012981701642274857,6.796421527862549,-93.15612167482018,1645143996.581646
-0.1076170802116394,-0.011859147809445858,6.766941070556641,-93.14884959411543,1645143996.682082
-0.1090388298034668,-0.009436233900487423,6.69069242477417,-93.09906072425325,1645143996.782522
-0.1103503480553627,-0.008312362246215343,6.661365032196045,-93.06699126203301,1645143996.8831756
-0.11762450635433197,-0.0038227462209761143,6.557768821716309,-93.00768292629472,1645143996.9836967
-0.12041831016540527,-0.0004856633022427559,6.453203201293945,-92.94197428302856,1645143997.087988
-0.11936644464731216,0.0017630851361900568,6.348117828369141,-92.8677115094705,1645143997.1884785
-0.1176568940281868,0.004266658332198858,6.243707656860352,-92.77989928260122,1645143997.2888472
-0.12183696031570435,0.009917844086885452,6.140288352966309,-92.71028731125432,1645143997.3896713
-0.12174566090106964,0.01394569780677557,6.036799430847168,-92.63640272583167,1645143997.4906213
-0.11829870939254761,0.016756204888224602,5.93324089050293,-92.54615145096781,1645143997.5910778
-0.11638614535331726,0.0207380261272192,5.830501079559326,-92.49554453078451,1645143997.6917
-0.1206313893198967,0.02820628322660923,5.729630947113037,-92.41909329277208,1645143997.7923148
-0.12271445989608765,0.03470251336693764,5.627624988555908,-92.35884722491733,1645143997.8927052
-0.12855300307273865,0.04340541362762451,5.524957656860352,-92.29641773090923,1645143997.9935155
-0.12950962781906128,0.04786808788776398,5.450888156890869,-92.22285320556603,1645143998.0942442
-0.1335306167602539,0.052814874798059464,5.38092565536499,-92.19022278235072,1645143998.1950645
-0.1349300593137741,0.05472112447023392,5.347818374633789,-92.18103783823778,1645143998.295715
-0.13709811866283417,0.0593637190759182,5.244561672210693,-92.11852231280815,1645143998.3965015
-0.13516826927661896,0.06149952486157417,5.141138076782227,-92.05331885690745,1645143998.4968824
-0.12995564937591553,0.06228445842862129,5.0088067054748535,-91.9824057915847,1645143998.5976777
-0.13023966550827026,0.06477285176515579,4.907664775848389,-91.93851023888551,1645143998.6985319
-0.1279447078704834,0.0651458129286766,4.8345184326171875,-91.91261888706485,1645143998.7990584
-0.1245790645480156,0.06484868377447128,4.765329837799072,-91.877766125888,1645143998.8998141
-0.11748864501714706,0.06305201351642609,4.663182258605957,-91.81968915982009,1645143999.0003886
-0.1156831681728363,0.0631006583571434,4.5264573097229,-91.76163791162342,1645143999.1014965
-0.1150975450873375,0.06295926123857498,4.4559245109558105,-91.73281408881904,1645143999.2031121
-0.1153152585029602,0.0625913068652153,4.393190860748291,-91.72537168582468,1645143999.304217
-0.11912135779857635,0.06033661589026451,4.290478706359863,-92.07748871103374,1645143999.4059374
-0.11321622133255005,0.031942758709192276,4.239891529083252,-94.75309971488646,1645143999.5081136
-0.10915514081716537,-0.004871244542300701,4.221882343292236,-95.57079344091133,1645143999.6086788
-0.09928856045007706,-0.0598967969417572,4.199716091156006,-96.27902830309668,1645143999.70936
-0.07683455944061279,-0.18243853747844696,4.157567977905273,-96.6981108727216,1645143999.8102672
-0.07683455944061279,-0.18243853747844696,4.157567977905273,-96.76979640486823,1645143999.9110208
-0.045316122472286224,-0.35825613141059875,4.107691764831543,-97.01960723401628,1645144000.0115366
-0.005704086273908615,-0.5810481905937195,4.0584187507629395,-97.14192912113579,1645144000.112317
0.00857073999941349,-0.661727249622345,4.043040752410889,-97.19812362504251,1645144000.2132797
0.040999189019203186,-0.8466876745223999,4.010829448699951,-97.27478635163239,1645144000.3137279
0.11286991834640503,-1.24933922290802,3.949781656265259,-97.37508645684163,1645144000.4192777
0.1535148322582245,-1.4765534400939941,3.918935537338257,-97.40371415481276,1645144000.5198987
0.17320923507213593,-1.5880317687988281,3.9041318893432617,-97.407790044917,1645144000.6202579
0.21649771928787231,-1.833173155784607,3.872502565383911,-97.4504670112483,1645144000.720901
0.28269320726394653,-2.212938070297241,3.825732946395874,-97.49771279168131,1645144000.8217864
0.35262978076934814,-2.6097888946533203,3.77771258354187,-97.54355189208573,1645144000.9244523
0.37562698125839233,-2.7402238845825195,3.7620089054107666,-97.53828625153157,1645144001.0248907
0.3960503041744232,-2.8556039333343506,3.748218297958374,-97.53238277382762,1645144001.1258795
0.47004011273384094,-3.2783474922180176,3.6979048252105713,-97.5734233254873,1645144001.2268891
0.5000569820404053,-3.451601028442383,3.6773762702941895,-97.58464443935716,1645144001.3283405
0.5761178731918335,-3.8939998149871826,3.6242895126342773,-97.62843084623351,1645144001.4289184
0.6237670183181763,-4.164574146270752,3.5913922786712646,-97.62846100243102,1645144001.5301254
0.6842259764671326,-4.4930548667907715,3.5508368015289307,-97.63518353921451,1645144001.6308675
0.7416189908981323,-4.808547019958496,3.512269973754883,-97.63196594418366,1645144001.7316678
0.8279734253883362,-5.279469013214111,3.45377254486084,-97.62347126911693,1645144001.8325214
0.8807854056358337,-5.566012859344482,3.4183895587921143,-97.61881726435784,1645144001.9336545
0.9685925841331482,-6.05239200592041,3.3617501258850098,-97.63245605192893,1645144002.03425
1.033535361289978,-6.407872200012207,3.323986053466797,-97.62983089649379,1645144002.1347287
1.1236294507980347,-6.910819053649902,3.275240421295166,-97.63009189358266,1645144002.2351794
1.2135473489761353,-7.424023151397705,3.23055362701416,-97.63379333797225,1645144002.3356068
1.2746931314468384,-7.778686046600342,3.202847957611084,-97.64518250621192,1645144002.4366271
1.3295913934707642,-8.095163345336914,3.1797733306884766,-97.6463362858322,1645144002.537193
1.397309422492981,-8.478876113891602,3.1530964374542236,-97.64241132276194,1645144002.638181
1.4612163305282593,-8.845320701599121,3.12910532951355,-97.64704659432289,1645144002.738724
1.554613471031189,-9.391366004943848,3.096233606338501,-97.62794993860868,1645144002.8392246
1.6105529069900513,-9.722914695739746,3.077579975128174,-97.63491051742517,1645144002.9402046
1.6478393077850342,-9.94548225402832,3.065852403640747,-97.65394290526292,1645144003.0409214
1.7429174184799194,-10.5059814453125,3.0363287925720215,-97.6557186384172,1645144003.1415408
1.8005324602127075,-10.845453262329102,3.0192062854766846,-97.65760991133305,1645144003.2420335
1.869462251663208,-11.256366729736328,3.000042676925659,-97.6303732891373,1645144003.342546
1.9359210729599,-11.645358085632324,2.9826834201812744,-97.638384376588,1645144003.4431612
1.9672212600708008,-11.829360008239746,2.9748177528381348,-97.64303452412298,1645144003.5437932
1.9947547912597656,-11.990850448608398,2.9680585861206055,-97.63977528375344,1645144003.6443915
2.064995527267456,-12.409173011779785,2.9514143466949463,-97.61197238561677,1645144003.7476027
2.1641440391540527,-12.996068000793457,2.929530143737793,-97.63188006719558,1645144003.848399
2.231870651245117,-13.398955345153809,2.9152843952178955,-97.62045923783637,1645144003.9488857
2.263533592224121,-13.589641571044922,2.9089205265045166,-97.62270802399439,1645144004.0494606
2.3307411670684814,-13.997034072875977,2.8956665992736816,-97.61941051288204,1645144004.150026
2.3897905349731445,-14.359029769897461,2.8846304416656494,-97.60228631056752,1645144004.250757
2.4882400035858154,-14.967740058898926,2.867159366607666,-97.60356834412934,1645144004.351278
2.527820587158203,-15.213102340698242,2.86017107963562,-97.60395957852603,1645144004.4520965
2.5870330333709717,-15.582649230957031,2.849834680557251,-97.60983129125762,1645144004.5530965
2.657911539077759,-16.028627395629883,2.837998390197754,-97.605343844444,1645144004.6536107
2.724778413772583,-16.452415466308594,2.8274085521698,-97.60277020351384,1645144004.754775
2.78366756439209,-16.828413009643555,2.8189427852630615,-97.60962192152664,1645144004.8558528
2.8814330101013184,-17.45937728881836,2.8050544261932373,-97.58527077935857,1645144004.956632
2.978184700012207,-18.09583854675293,2.7908897399902344,-97.59376452446323,1645144005.0573134
3.07500958442688,-18.73703384399414,2.777125597000122,-97.5926242553333,1645144005.1581285
3.1715474128723145,-19.383071899414062,2.7634174823760986,-97.58310011848373,1645144005.2585566
3.241177558898926,-19.850704193115234,2.754347324371338,-97.59199279719861,1645144005.3589854
3.305943727493286,-20.29456901550293,2.74576735496521,-97.58734835382775,1645144005.4594517
3.3627729415893555,-20.68779945373535,2.7384085655212402,-97.59698847013595,1645144005.5601254
3.4008469581604004,-20.950706481933594,2.7336859703063965,-97.59877274680045,1645144005.6606843
3.458094835281372,-21.346317291259766,2.726973056793213,-97.5843821136325,1645144005.761309
3.552706003189087,-22.009233474731445,2.713210105895996,-97.57809958895947,1645144005.862363
3.64748477935791,-22.67622947692871,2.700807809829712,-97.5382779935913,1645144005.9629865
3.7156670093536377,-23.15889549255371,2.69293475151062,-97.51637969487888,1645144006.0638793
3.7797470092773438,-23.616226196289062,2.685842990875244,-97.47533662403242,1645144006.1644511
3.871267318725586,-24.291717529296875,2.670994281768799,-97.41965888416593,1645144006.265036
3.925018787384033,-24.693893432617188,2.659505605697632,-97.4179749665016,1645144006.3659215
4.0117011070251465,-25.353229522705078,2.6357381343841553,-97.54637068962936,1645144006.4663465
4.123405456542969,-26.24237060546875,2.594355821609497,-97.86407080079633,1645144006.566905
4.123405456542969,-26.24237060546875,2.594355821609497,-97.9315875002284,1645144006.6676424
4.195638656616211,-26.845745086669922,2.5583250522613525,-98.16350445539848,1645144006.7681546
4.236148357391357,-27.192970275878906,2.534761905670166,-98.54532747143101,1645144006.8687186
4.324071407318115,-27.956907272338867,2.4770240783691406,-98.94706223834842,1645144006.9691265
4.358356475830078,-28.264638900756836,2.45175838470459,-99.21840268707213,1645144007.0696454
4.398037910461426,-28.61702537536621,2.4221200942993164,-99.5738824608576,1645144007.1702428
4.431521415710449,-28.935684204101562,2.3944547176361084,-99.87722756753328,1645144007.2707605
4.458740234375,-29.204771041870117,2.370572566986084,-100.08632559986485,1645144007.3713667
4.502305030822754,-29.62593650817871,2.3323421478271484,-100.34694402155444,1645144007.4719265
4.532088756561279,-29.908748626708984,2.3068723678588867,-100.5436139364266,1645144007.5725398
4.558879852294922,-30.16095733642578,2.2841193675994873,-100.70718740422431,1645144007.6731281
4.571212291717529,-30.27460289001465,2.2739875316619873,-100.7573264990731,1645144007.7736697
4.588446617126465,-30.508813858032227,2.2532308101654053,-100.87725405823467,1645144007.8740804
4.603877544403076,-30.70381736755371,2.236222982406616,-100.9867375105697,1645144007.9744942
4.629186630249023,-31.00617218017578,2.210608720779419,-101.12438103190597,1645144008.0753427
4.653816223144531,-31.281747817993164,2.188459873199463,-101.19744282971995,1645144008.1783912
4.66347599029541,-31.384851455688477,2.180725336074829,-101.24857156508727,1645144008.2790172
4.674939155578613,-31.533597946166992,2.1699042320251465,-101.25068820975216,1645144008.379577
4.685832977294922,-31.76630210876465,2.154475450515747,-101.27900641354461,1645144008.4804585
4.694701671600342,-31.91889762878418,2.1457576751708984,-101.32147129477471,1645144008.5809777
4.696003437042236,-32.056800842285156,2.1393845081329346,-101.34450430218617,1645144008.6814628
4.705734729766846,-32.2691650390625,2.1674039363861084,-104.047722128961,1645144008.7823262
4.71501350402832,-32.4091682434082,2.205979585647583,-104.54707147945834,1645144008.8828843
4.74977445602417,-32.80978775024414,2.2870452404022217,-105.31159725728723,1645144008.9862976
4.77191686630249,-33.01445388793945,2.3115360736846924,-105.51603765972604,1645144009.0879502
